title,url,date,category
Pfizer-BioNTech COVID-19 Vaccine COMIRNATY® Receives Full U.S. FDA Approval for Individuals 16 Years and Older,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-biontech-covid-19-vaccine-comirnatyr-receives-full,2021-08-23,vaccines
Pfizer to Acquire Trillium Therapeutics Inc.,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquire-trillium-therapeutics-inc,2021-08-23,"finance, investments"
XELJANZ® (tofacitinib citrate) Receives Marketing Authorization in the European Union for the Treatment of Active Polyarticular Juvenile Idiopathic Arthritis and Juvenile Psoriatic Arthritis,https://www.pfizer.com/news/press-release/press-release-detail/xeljanzr-tofacitinib-citrate-receives-marketing,2021-08-20,medicines
Pfizer Prices $1.0 Billion Sustainability Bond,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-prices-10-billion-sustainability-bond,2021-08-16,finance
Pfizer and BioNTech Announce Submission of Initial Data to U.S. FDA to Support Booster Dose of COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-submission-initial-data-us-fda,2021-08-16,"covid-19, vaccines"
"U.S. FDA Approves TICOVAC™, Pfizer’s Tick-Borne Encephalitis (TBE) Vaccine",https://www.pfizer.com/news/press-release/press-release-detail/us-fda-approves-ticovactm-pfizers-tick-borne-encephalitis,2021-08-13,vaccines
Pfizer Expands Voluntary Nationwide Recall to include Four  Additional Lots of CHANTIX® (varenicline) Tablets Due to N-Nitroso Varenicline Content,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-expands-voluntary-nationwide-recall-include-four,2021-08-13,medicines
VTX-801 Receives U.S. FDA Fast Track Designation for the Treatment of Wilson Disease,https://www.pfizer.com/news/press-release/press-release-detail/vtx-801-receives-us-fda-fast-track-designation-treatment,2021-08-12,vaccines
Pfizer Announces Positive Top-Line Results from Phase 2b/3 Trial of Ritlecitinib in Alopecia Areata,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-results-phase-2b3-trial,2021-08-04,"medicines, research"
Pfizer and BioNTech Share Detailed Update to the Results from 6 Month Safety and  Efficacy Data Analysis of Landmark COVID-19 Vaccine Study,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-share-detailed-update-results-6-month,2021-07-28,"research, vaccines"
PFIZER REPORTS SECOND-QUARTER 2021 RESULTS,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-second-quarter-2021-results,2021-07-28,finance
Pfizer and BioNTech to Provide U.S. Government with an Additional 200 Million Doses of COVID-19 Vaccine to Help Meet Continued Need for Vaccine Supply in the U.S.,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-provide-us-government-additional-200,2021-07-23,"covid-19, vaccines"
Arvinas And Pfizer Announce Global Collaboration To Develop And Commercialize Protac® Protein Degrader Arv-471,https://www.pfizer.com/news/press-release/press-release-detail/arvinas-and-pfizer-announce-global-collaboration-develop-1,2021-07-22,partnerships
Arvinas and Pfizer Announce Global Collaboration to Develop and Commercialize PROTAC® Protein Degrader ARV-471,https://www.pfizer.com/news/press-release/press-release-detail/arvinas-and-pfizer-announce-global-collaboration-develop,2021-07-22,"partnerships, medicines"
Pfizer Provides Update on U.S. FDA Review of Abrocitinib and XELJANZ® Filings,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-provides-update-us-fda-review-abrocitinib-and,2021-07-21,medicines
Pfizer and BioNTech Announce Collaboration With Biovac to Manufacture and Distribute COVID-19 Vaccine Doses Within Africa,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-collaboration-biovac,2021-07-21,"partnerships, vaccines"
Valneva and Pfizer Complete Recruitment for Phase 2 Trial of Lyme Disease Vaccine Candidate,https://www.pfizer.com/news/press-release/press-release-detail/valneva-and-pfizer-complete-recruitment-phase-2-trial-lyme,2021-07-19,"research, vaccines"
Pfizer Announces New Investor Relations Leader,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-new-investor-relations-leader,2021-07-19,finance
Pfizer Issues A Voluntary Nationwide Recall for Twelve Lots of  CHANTIX® (varenicline) Tablets Due to N-Nitroso Varenicline  Content,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-issues-voluntary-nationwide-recall-twelve-lots,2021-07-16,medicines
U.S. FDA Grants Priority Review for the Biologics License Application for Pfizer-BioNTech COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-grants-priority-review-biologics-license-application,2021-07-16,"covid-19, vaccines"
Pfizer and BioNTech Provide Update on Booster Program in Light of the Delta-Variant,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-provide-update-booster-program-light,2021-07-08,vaccine update
Newly Published Expert Opinion Article Details Evidence for Classifying Aging Immune System as a High-Risk Condition for Pneumococcal Vaccine Policy,https://www.pfizer.com/news/press-release/press-release-detail/newly-published-expert-opinion-article-details-evidence,2021-07-08,vaccine update
"Collaboration Between Abbvie, Biogen And Pfizer Creates World's Largest Browsable Resource Linking Rare Protein-Coding Genetic Variants To Human Health And Disease.",https://www.pfizer.com/news/press-release/press-release-detail/collaboration-between-abbvie-biogen-and-pfizer-creates-1,2021-07-08,partnership
"Collaboration Between Abbvie, Biogen and Pfizer Creates World's Largest Browsable Resource Linking Rare Protein-Coding Genetic Variants to Human Health and Disease",https://www.pfizer.com/news/press-release/press-release-detail/collaboration-between-abbvie-biogen-and-pfizer-creates-0,2021-07-08,partnership
Spero Therapeutics Announces $40 Million Equity Investment from Pfizer Inc. and Licensing Agreement for SPR206,https://www.pfizer.com/news/press-release/press-release-detail/spero-therapeutics-announces-40-million-equity-investment,2021-06-30,investment
Pfizer Declares Third-Quarter 2021 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-third-quarter-2021-dividend,2021-06-24,financial news
First Participant Dosed in Pfizer’s Pivotal Phase 3 TALAPRO-3 Combination Study of Talazoparib and Enzalutamide in Metastatic Castration-Sensitive Prostate Cancer (mCSPC),https://www.pfizer.com/news/press-release/press-release-detail/first-participant-dosed-pfizers-pivotal-phase-3-talapro-3,2021-06-23,clinical trial update
SVI announces collaboration with Pfizer,https://www.pfizer.com/news/press-release/press-release-detail/svi-announces-collaboration-pfizer,2021-06-22,partnership
Data Published in New England Journal of Medicine Shows Pfizer’s Tofacitinib Meets Primary Endpoint in Brazilian Study in Patients Hospitalized with COVID-19 Pneumonia,https://www.pfizer.com/news/press-release/press-release-detail/data-published-new-england-journal-medicine-shows-pfizers,2021-06-16,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of Pfizer July 28 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-july,2021-06-16,financial news
XELJANZ® Safety Review Recommendation Issued in the European Union,https://www.pfizer.com/news/press-release/press-release-detail/xeljanzr-safety-review-recommendation-issued-european-union,2021-06-11,regulatory approval
Pfizer and BioNTech to Provide 500 Million Doses of COVID-19 Vaccine to U.S. Government for Donation to Poorest Nations,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-provide-500-million-doses-covid-19,2021-06-10,vaccine update
"U.S. FDA Approves PREVNAR 20™, Pfizer’s Pneumococcal 20-valent Conjugate Vaccine for Adults Ages 18 Years or Older",https://www.pfizer.com/news/press-release/press-release-detail/us-fda-approves-prevnar-20tm-pfizers-pneumococcal-20-valent,2021-06-08,regulatory approval
"IMI SOPHIA PARTNERS WITH MACCABI’S RESEARCH AND INNOVATION CENTER (KSM), PFIZER, AND LAUSANNE UNIVERSITY HOSPITAL TO IMPROVE OBESITY TREATMENT",https://www.pfizer.com/news/press-release/press-release-detail/imi-sophia-partners-maccabis-research-and-innovation-center,2021-06-01,partnership
Pfizer and BioNTech Receive First Authorization in European Union for COVID-19 Vaccine in Adolescents,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-first-authorization-european,2021-05-28,regulatory approval
Pfizer Colleagues to Mentor Veterans in Transition to Civilian Life,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-colleagues-mentor-veterans-transition-civilian-life,2021-05-28,management update
RefleXion Announces New Additions to Board of Directors and Appoints Audit Committee Chair,https://www.pfizer.com/news/press-release/press-release-detail/reflexion-announces-new-additions-board-directors-and,2021-05-27,management update
"Myovant Sciences and Pfizer Receive FDA Approval for MYFEMBREE®, the First Once-Daily Treatment for Heavy Menstrual Bleeding Associated With Uterine Fibroids",https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-receive-fda-approval-myfembreer,2021-05-26,regulatory approval
The Foundation for the NIH Announces a New Research Initiative to Find Integrated Treatments Across Common Metabolic Diseases,https://www.pfizer.com/news/press-release/press-release-detail/foundation-nih-announces-new-research-initiative-find,2021-05-26,partnership
Pfizer Initiates Study Exploring Coadministration of Its 20-valent Pneumococcal Conjugate Vaccine Candidate Along With a Third Dose of the Pfizer-BioNTech COVID-19 Vaccine in Older Adults,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-initiates-study-exploring-coadministration-its-20,2021-05-24,clinical trial update
Pfizer and BioNTech to Supply the European Union With up to 1.8 Billion Additional Doses of COMIRNATY®,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-supply-european-union-18-billion,2021-05-20,vaccine update
Sosei Heptares announces that the third novel drug candidate from its multi-target drug discovery collaboration with Pfizer has started clinical trials,https://www.pfizer.com/news/press-release/press-release-detail/sosei-heptares-announces-third-novel-drug-candidate-its,2021-05-19,partnership
"Pfizer’s Novel Prediction Model, Derived from Machine Learning, Shows Robust Performance for Identifying Heart Failure Patients At-Risk for Wild-Type Transthyretin Amyloid Cardiomyopathy, a Rare and Life-Threatening Condition",https://www.pfizer.com/news/press-release/press-release-detail/pfizers-novel-prediction-model-derived-machine-learning,2021-05-11,clinical trial update
Pfizer and BioNTech Receive First U.S. Authorization for Emergency Use of COVID-19 Vaccine in Adolescents,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-first-us-authorization,2021-05-10,regulatory approval
Pfizer and BioNTech Initiate Rolling Submission of Biologics License Application for U.S. FDA Approval of Their COVID 19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-initiate-rolling-submission-biologics,2021-05-07,regulatory approval
Pfizer and BioNTech to Provide COVID-19 Vaccine Doses for Olympic Athletes at the 2020 Tokyo Games,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-provide-covid-19-vaccine-doses-olympic,2021-05-06,vaccine update
"Hospira Issues A Voluntary Nationwide Recall for One Lot of  0.5% Bupivacaine Hydrochloride Injection, USP and One Lot of 1%  Lidocaine HCl Injection, USP Due to Mislabeling",https://www.pfizer.com/news/press-release/press-release-detail/hospira-issues-voluntary-nationwide-recall-one-lot-05,2021-05-04,commercialized drug update
"Hospira Issues A Voluntary Nationwide Recall for One Lot of  Sterile Water for Injection, USP, Due to the Potential Presence of Visible Particulate",https://www.pfizer.com/news/press-release/press-release-detail/hospira-issues-voluntary-nationwide-recall-one-lot-sterile,2021-05-04,commercialized drug update
PFIZER REPORTS STRONG FIRST-QUARTER 2021 RESULTS,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-strong-first-quarter-2021-results,2021-05-04,financial news
Pfizer Ventures' Barbara Dalton Appointed as AMRA Medical's Newest Board Member,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-ventures-barbara-dalton-appointed-amra-medicals,2021-04-29,management update
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-7,2021-04-28,financial news
Pfizer Acquires Amplyx Pharmaceuticals,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquires-amplyx-pharmaceuticals-0,2021-04-28,investment
Pfizer Acquires Amplyx Pharmaceuticals,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquires-amplyx-pharmaceuticals,2021-04-28,investment
Pfizer Announces 2021 Shareholder Meeting Results,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-2021-shareholder-meeting-results,2021-04-22,financial news
Pfizer Declares Second-Quarter 2021 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-second-quarter-2021-dividend,2021-04-22,financial news
Pfizer and BioNTech to Supply the European Union with 100 Million Additional Doses of COMIRNATY®,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-supply-european-union-100-million-0,2021-04-19,vaccine update
Pfizer Invites Shareholders to Attend Virtual-Only 2021 Annual Meeting of Shareholders on April 22,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-shareholders-attend-virtual-only-2021-annual,2021-04-15,financial news
AMRA Medical Generates Largest Imaging Dataset on Body Composition Profiling,https://www.pfizer.com/news/press-release/press-release-detail/amra-medical-generates-largest-imaging-dataset-body,2021-04-14,partnership
Myovant Sciences and Pfizer Announce First Participant Dosed in Phase 3 SERENE Study Evaluating Contraceptive Efficacy of Once-Daily Relugolix Combination Tablet,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-announce-first-participant,2021-04-12,clinical trial update
Pfizer and BioNTech Request Regulatory Agencies Expand  Emergency Use of Their COVID-19 Vaccine to Adolescents,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-request-regulatory-agencies-expand,2021-04-09,regulatory approval
Pfizer Announces Extension of Review of New Drug Application of Abrocitinib for the Treatment of Moderate to Severe Atopic Dermatitis,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-extension-review-new-drug-application,2021-04-07,regulatory approval
"Pfizer Invites Public to Register for Webcast of Analyst and Investor Call to Review Oncology Business on April 9, 2021",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-register-webcast-analyst-and-investor,2021-04-02,financial news
Pfizer and BioNTech Confirm High Efficacy and No Serious Safety Concerns Through Up to Six Months Following Second Dose in Updated Topline Analysis of Landmark COVID-19 Vaccine Study,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-confirm-high-efficacy-and-no-serious,2021-04-01,vaccine update
Pfizer-BioNTech Announce Positive Topline Results of Pivotal COVID-19 Vaccine Study in Adolescents,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-biontech-announce-positive-topline-results-pivotal,2021-03-31,vaccine update
"EMA Approves New Storage Option for Pfizer-BioNTech Vaccine, Easing Distribution and Storage of Doses Across European Union",https://www.pfizer.com/news/press-release/press-release-detail/ema-approves-new-storage-option-pfizer-biontech-vaccine,2021-03-26,regulatory approval
Joint FDA Advisory Committee Votes on Application for Tanezumab for the Treatment of Osteoarthritis Pain,https://www.pfizer.com/news/press-release/press-release-detail/joint-fda-advisory-committee-votes-application-tanezumab,2021-03-25,regulatory approval
Results from Pfizer’s Phase 3 Jade Compare Study of Abrocitinib in Moderate to Severe Atopic Dermatitis Published in New England Journal of Medicine,https://www.pfizer.com/news/press-release/press-release-detail/results-pfizers-phase-3-jade-compare-study-abrocitinib,2021-03-25,clinical trial update
"Real-World Evidence Supports Effectiveness of First-line IBRANCE® (palbociclib) Combination Therapy in HR+, HER2- Metastatic Breast Cancer",https://www.pfizer.com/news/press-release/press-release-detail/real-world-evidence-supports-effectiveness-first-line,2021-03-25,clinical trial update
Myovant Sciences and Pfizer Announce Positive Data from Phase 3 LIBERTY Randomized Withdrawal Study of Once-Daily Relugolix Combination Therapy in Women with Uterine Fibroids,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-announce-positive-data-phase-3,2021-03-24,clinical trial update
Pfizer Initiates Phase 1 Study of Novel Oral Antiviral Therapeutic Agent Against SARS-CoV-2,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-initiates-phase-1-study-novel-oral-antiviral,2021-03-23,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of Pfizer May 4 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-may-4,2021-03-23,financial news
Mediar Therapeutics Adds New Investors As It Advances Anti-Fibrotic Treatments,https://www.pfizer.com/news/press-release/press-release-detail/mediar-therapeutics-adds-new-investors-it-advances-anti,2021-03-17,management update
Real-World Evidence Confirms High Effectiveness of Pfizer-BioNTech COVID-19 Vaccine and Profound Public Health Impact of Vaccination One Year After Pandemic Declared,https://www.pfizer.com/news/press-release/press-release-detail/real-world-evidence-confirms-high-effectiveness-pfizer,2021-03-11,clinical trial update
Valneva and Pfizer Announce Initiation of Phase 2 Study for Lyme Disease Vaccine Candidate,https://www.pfizer.com/news/press-release/press-release-detail/valneva-and-pfizer-announce-initiation-phase-2-study-lyme,2021-03-08,clinical trial update
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-6,2021-03-04,financial news
U.S. FDA Expands Approval of Pfizer’s LORBRENA® as First-Line Treatment for ALK-Positive Metastatic Lung Cancer,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-expands-approval-pfizers-lorbrenar-first-line,2021-03-03,regulatory approval
Pfizer-BioNTech’s COVID-19 Vaccine Arrives in Rwanda,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-biontechs-covid-19-vaccine-arrives-rwanda,2021-03-03,commercialized drug update
European Medicines Agency Accepts Pfizer’s Marketing Authorization Application for Its Investigational 20-valent Pneumococcal Conjugate Vaccine for Adults 18 Years of Age or Older,https://www.pfizer.com/news/press-release/press-release-detail/european-medicines-agency-accepts-pfizers-marketing,2021-02-26,regulatory approval
EMA Accepts Marketing Application for Somatrogon to Treat Pediatric Patients with Growth Hormone Deficiency,https://www.pfizer.com/news/press-release/press-release-detail/ema-accepts-marketing-application-somatrogon-treat,2021-02-26,regulatory approval
Pfizer Statement on Results of Second Annual Pay Equity Study  Among Colleagues Worldwide,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-statement-results-second-annual-pay-equity-study,2021-02-25,management update
Pfizer and BioNTech Initiate a Study as Part of Broad Development Plan to Evaluate COVID-19 Booster and New Vaccine Variants,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-initiate-study-part-broad-development,2021-02-25,clinical trial update
U.S. FDA Accepts for Priority Review Pfizer’s Application for TicoVac™ (Tick-borne Encephalitis Vaccine),https://www.pfizer.com/news/press-release/press-release-detail/us-fda-accepts-priority-review-pfizers-application,2021-02-23,regulatory approval
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-5,2021-02-22,financial news
President Biden Visits Pfizer’s Kalamazoo Manufacturing Facility,https://www.pfizer.com/news/press-release/press-release-detail/president-biden-visits-pfizers-kalamazoo-manufacturing,2021-02-19,management update
Pfizer and BioNTech Submit COVID-19 Vaccine Stability Data at Standard Freezer Temperature to the U.S. FDA,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-submit-covid-19-vaccine-stability-data,2021-02-19,regulatory approval
Pfizer and BioNTech Commence Global Clinical Trial to Evaluate COVID-19 Vaccine in Pregnant Women,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-commence-global-clinical-trial-evaluate,2021-02-18,clinical trial update
Myovant Sciences and Pfizer Announce Publication in the New England Journal of Medicine of Phase 3 LIBERTY Studies of Once-Daily Relugolix Combination Therapy in Women with Uterine Fibroids,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-announce-publication-new,2021-02-17,clinical trial update
Imcyse Raises Additional EUR 21.3 Million in Series B Financing Round - Pfizer Joins as Newest Shareholder,https://www.pfizer.com/news/press-release/press-release-detail/imcyse-raises-additional-eur-213-million-series-b-financing,2021-02-17,management update
Pfizer Initiates Pivotal Phase 2 MagnetisMM-3 Trial of BCMA-CD3 Bispecific Antibody Elranatamab (PF-06863135) in Multiple Myeloma,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-initiates-pivotal-phase-2-magnetismm-3-trial-bcma,2021-02-17,clinical trial update
Pfizer and BioNTech to Supply the European Union with 200 Million Additional Doses of COMIRNATY®,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-supply-european-union-200-million,2021-02-17,commercialized drug update
In Vitro Study Published in The New England Journal of Medicine Demonstrates Sera from Individuals Immunized with the Pfizer- BioNTech COVID-19 Vaccine Neutralize SARS-CoV-2 with South African Variant Spike Mutations,https://www.pfizer.com/news/press-release/press-release-detail/vitro-study-published-new-england-journal-medicine,2021-02-17,clinical trial update
U.S. FDA Approves PANZYGA® for the Treatment of Adults with Chronic Inflammatory Demyelinating Polyneuropathy (CIDP),https://www.pfizer.com/news/press-release/press-release-detail/us-fda-approves-panzygar-treatment-adults-chronic,2021-02-12,regulatory approval
Pfizer and BioNTech to Supply the United States with 100 Million Additional Doses of COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-supply-united-states-100-million,2021-02-12,commercialized drug update
"Pfizer And Ida Foundation Partner To Expand Access To Essential Cancer Treatments In  70 Low-And Lower-Middle-Income Countries New Partnership Broadens Access To Oncology Treatments Across Latin America, Asia, Africa And The  Western Pacific.",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-ida-foundation-partner-expand-access-essential-0,2021-02-09,management update
Pfizer and IDA Foundation Partner to Expand Access to Essential Cancer Treatments in 70 Low- and Lower-Middle-Income Countries,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-ida-foundation-partner-expand-access-essential,2021-02-09,management update
Palleon Pharmaceuticals Appoints Nikola Trbovic to its Board of Directors,https://www.pfizer.com/news/press-release/press-release-detail/palleon-pharmaceuticals-appoints-nikola-trbovic-its-board,2021-02-08,management update
Pfizer and BioNTech Publish Data from In Vitro Studies in Nature Medicine Demonstrating COVID-19 Vaccine Elicits Antibodies that Neutralize SARS-CoV-2 with Key Mutations Present in U.K. and South African Variants,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-publish-data-vitro-studies-nature,2021-02-08,clinical trial update
Pfizer Confirms U.S. Patent Term Extension for IBRANCE® (palbociclib) Until March 2027,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-confirms-us-patent-term-extension-ibrancer,2021-02-05,regulatory approval
PFIZER REPORTS FOURTH-QUARTER AND FULL-YEAR 2020 RESULTS AND RELEASES 5-YEAR PIPELINE METRICS,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-fourth-quarter-and-full-year-2020-results,2021-02-02,financial news
Pfizer and BioNTech Publish Preclinical Data from Investigational COVID-19 Vaccine  Program in Nature,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-publish-preclinical-data,2021-02-01,clinical trial update
Pfizer and BioNTech Publish Data on COVID-19 Vaccine-Induced Antibodies’ Ability to Neutralize SARS-CoV-2 U.K. Strain Pseudovirus in Cell Culture in Science,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-publish-data-covid-19-vaccine-induced,2021-01-29,clinical trial update
Pfizer Shares Co-Primary Endpoint Results from Post-Marketing Required Safety Study of XELJANZ® (tofacitinib) in Subjects with Rheumatoid Arthritis (RA),https://www.pfizer.com/news/press-release/press-release-detail/pfizer-shares-co-primary-endpoint-results-post-marketing,2021-01-27,clinical trial update
In Vitro Studies Demonstrate Pfizer and BioNTech COVID-19 Vaccine Elicits Antibodies that Neutralize SARS-CoV-2 with Key Mutations Present in U.K. and South African Variants,https://www.pfizer.com/news/press-release/press-release-detail/vitro-studies-demonstrate-pfizer-and-biontech-covid-19,2021-01-27,clinical trial update
Myovant Sciences and Pfizer Announce Positive One-Year Data from Phase 3 SPIRIT Extension Study of Once-Daily Relugolix Combination Therapy in Women with Endometriosis,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-announce-positive-one-year-data,2021-01-26,clinical trial update
Statement on ATMI Ranking,https://www.pfizer.com/news/press-release/press-release-detail/statement-atmi-ranking,2021-01-26,management update
European Commission Approves BAVENCIO® (avelumab) for First-Line Maintenance Treatment of Locally Advanced or Metastatic Urothelial Carcinoma,https://www.pfizer.com/news/press-release/press-release-detail/european-commission-approves-bavencior-avelumab-first-line,2021-01-25,regulatory approval
Pfizer and BioNTech Reach Agreement with COVAX for Advance Purchase of Vaccine to Help Combat COVID-19,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-reach-agreement-covax-advance-purchase,2021-01-22,commercialized drug update
Ten Leading BioPharma Companies Announce Formation of Accumulus Synergy to Develop Global Data Sharing Platform,https://www.pfizer.com/news/press-release/press-release-detail/ten-leading-biopharma-companies-announce-formation,2021-01-22,management update
Cerevel Therapeutics Announces the Appointments of Deval Patrick and Deborah Baron to its Board of Directors,https://www.pfizer.com/news/press-release/press-release-detail/cerevel-therapeutics-announces-appointments-deval-patrick,2021-01-21,management update
Pfizer and BioNTech Publish Results of Study Showing COVID-19  Vaccine Elicits Antibodies that Neutralize Pseudovirus Bearing the  SARS-CoV-2 U.K. Strain Spike Protein in Cell Culture,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-publish-results-study-showing-covid-19,2021-01-20,clinical trial update
Statement by Pfizer Chairman and CEO Albert Bourla,https://www.pfizer.com/news/press-release/press-release-detail/statement-pfizer-chairman-and-ceo-albert-bourla,2021-01-15,management update
Statement on European Upscaling as well as Impact on Deliveries,https://www.pfizer.com/news/press-release/press-release-detail/statement-european-upscaling-well-impact-deliveries,2021-01-15,commercialized drug update
Pfizer’s XALKORI® (crizotinib) Approved by FDA for ALK-positive Anaplastic Large Cell Lymphoma in Children and Young Adults,https://www.pfizer.com/news/press-release/press-release-detail/pfizers-xalkorir-crizotinib-approved-fda-alk-positive,2021-01-14,regulatory approval
Vedanta Biosciences Announces $25 Million Investment from Pfizer Inc.,https://www.pfizer.com/news/press-release/press-release-detail/vedanta-biosciences-announces-25-million-investment-pfizer,2021-01-12,management update
Pfizer Invests $120 Million in Biotechnology Innovation Through the Pfizer Breakthrough Growth Initiative,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invests-120-million-biotechnology-innovation-through,2021-01-12,management update
Codex DNA Signs Early Access Collaboration and Licensing Agreement with Pfizer to FurtherDevelop CodexDNA’s Novel Enzymatic DNA Synthesis Technology for Pfizer’s use in its Research and  Development ofmRNA-based Vaccines and Biotherapies,https://www.pfizer.com/news/press-release/press-release-detail/codex-dna-signs-early-access-collaboration-and-licensing,2021-01-10,management update
An In Vitro Study Shows Pfizer-BioNTech COVID-19 Vaccine Elicits Antibodies that Neutralize SARS-CoV-2 with a Mutation Associated with Rapid Transmission,https://www.pfizer.com/news/press-release/press-release-detail/vitro-study-shows-pfizer-biontech-covid-19-vaccine-elicits,2021-01-08,clinical trial update
Pfizer Doses First Participant in Phase 3 Study for Duchenne Muscular Dystrophy Investigational Gene Therapy,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-doses-first-participant-phase-3-study-duchenne,2021-01-07,clinical trial update
Pfizer Invites Public to Listen to Two Webcasts of Pfizer Discussions at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-two-webcasts-pfizer,2021-01-05,financial news
US FDA Accepts Regulatory Submission from Pfizer and OPKO for Review of Somatrogon to Treat Pediatric Patients with Growth Hormone Deficiency,https://www.pfizer.com/news/press-release/press-release-detail/us-fda-accepts-regulatory-submission-pfizer-and-opko-review,2021-01-04,regulatory approval
Pfizer and BioNTech to Supply the European Union with 100 Million Additional Doses of COMIRNATY®,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-supply-european-union-100-million,2020-12-29,commercialized drug update
