title,url,date,category
U.S. FDA Accepts Regulatory Submission for Sintilimab in Combination with Pemetrexed and Platinum Chemotherapy for the First-Line Treatment of People with Nonsquamous Non-Small Cell Lung Cancer,https://lilly.mediaroom.com/index.php?s=9042&item=138226,2021-05-18,Regulatory approval
Lilly to Participate in UBS Global Healthcare Virtual Conference,https://lilly.mediaroom.com/2021-05-13-Lilly-to-Participate-in-UBS-Global-Healthcare-Virtual-Conference,2021-05-13,Financial news
Lilly and MiNA Therapeutics Announce saRNA Research Collaboration,https://lilly.mediaroom.com/2021-05-11-Lilly-and-MiNA-Therapeutics-Announce-saRNA-Research-Collaboration,2021-05-11,Management update
Lilly collaborates internationally with leading diabetes technology companies to integrate connected insulin pen solutions for people with diabetes,https://lilly.mediaroom.com/2021-05-06-Lilly-collaborates-internationally-with-leading-diabetes-technology-companies-to-integrate-connected-insulin-pen-solutions-for-people-with-diabetes,2021-05-06,Commercialized drug update
Lilly to Participate in Bank of America Securities 2021 Health Care Conference,https://lilly.mediaroom.com/2021-05-05-Lilly-to-Participate-in-Bank-of-America-Securities-2021-Health-Care-Conference,2021-05-05,Financial news
Lilly plans donation of COVID-19 therapies to Direct Relief for use in low- and lower-middle-income countries,https://lilly.mediaroom.com/2021-05-04-Lilly-plans-donation-of-COVID-19-therapies-to-Direct-Relief-for-use-in-low-and-lower-middle-income-countries,2021-05-04,Commercialized drug update
Lilly Outlines Robust Plans to Strengthen ESG Commitments Across the Globe,https://lilly.mediaroom.com/2021-05-04-Lilly-Outlines-Robust-Plans-to-Strengthen-ESG-Commitments-Across-the-Globe,2021-05-04,Management update
Lilly accelerating baricitinib's availability in India following receipt of permission for restricted emergency use as a COVID-19 therapy via donations and licensing agreements,https://lilly.mediaroom.com/2021-05-04-Lilly-accelerating-baricitinibs-availability-in-India-following-receipt-of-permission-for-restricted-emergency-use-as-a-COVID-19-therapy-via-donations-and-licensing-agreements,2021-05-04,Commercialized drug update
Lilly Declares Second-Quarter 2021 Dividend and Announces Additional Share Repurchase Authorization,https://lilly.mediaroom.com/2021-05-03-Lilly-Declares-Second-Quarter-2021-Dividend-and-Announces-Additional-Share-Repurchase-Authorization,2021-05-03,Financial news
Lilly to Commit $5 Million to Direct Relief's Fund for Health Equity,https://lilly.mediaroom.com/2021-05-03-Lilly-to-Commit-5-Million-to-Direct-Reliefs-Fund-for-Health-Equity,2021-05-03,Management update
"Lilly Delivers First-Quarter 2021 Financial Results, Adjusts 2021 Financial Guidance","https://lilly.mediaroom.com/2021-04-27-Lilly-Delivers-First-Quarter-2021-Financial-Results,-Adjusts-2021-Financial-Guidance",2021-04-27,Financial news
OLUMIANT® Showed Significant Improvements in the Severity and Extent of Atopic Dermatitis and Other Patient-Reported Outcomes in Phase 3 Study Analyses,https://lilly.mediaroom.com/2021-04-23-OLUMIANT-R-Showed-Significant-Improvements-in-the-Severity-and-Extent-of-Atopic-Dermatitis-and-Other-Patient-Reported-Outcomes-in-Phase-3-Study-Analyses,2021-04-23,Clinical trial update
Taltz® Delivers More Cumulative Days with Completely Clear Skin for Adults with Psoriasis Compared to Seven Other Biologics in Novel Network Meta-Analysis,https://lilly.mediaroom.com/2021-04-23-Taltz-R-Delivers-More-Cumulative-Days-with-Completely-Clear-Skin-for-Adults-with-Psoriasis-Compared-to-Seven-Other-Biologics-in-Novel-Network-Meta-Analysis,2021-04-23,Clinical trial update
Lilly and Incyte's Baricitinib Improved Hair Regrowth for Alopecia Areata Patients in Second Phase 3 Study,https://lilly.mediaroom.com/2021-04-20-Lilly-and-Incytes-Baricitinib-Improved-Hair-Regrowth-for-Alopecia-Areata-Patients-in-Second-Phase-3-Study,2021-04-20,clinical trial update
Lilly requests revocation of emergency use authorization for bamlanivimab alone to complete transition to bamlanivimab and etesevimab together for treatment of COVID-19 in the U.S.,https://lilly.mediaroom.com/2021-04-16-Lilly-requests-revocation-of-emergency-use-authorization-for-bamlanivimab-alone-to-complete-transition-to-bamlanivimab-and-etesevimab-together-for-treatment-of-COVID-19-in-the-U-S,2021-04-16,regulatory approval
Diogo Rau to join Lilly as Senior Vice-President and Chief Information and Digital Officer,https://lilly.mediaroom.com/2021-04-13-Diogo-Rau-to-join-Lilly-as-Senior-Vice-President-and-Chief-Information-and-Digital-Officer,2021-04-13,management update
Lilly modified COVID-19 purchase agreement for bamlanivimab alone with the U.S. government and is focusing on supply of bamlanivimab and etesevimab together,https://lilly.mediaroom.com/2021-04-12-Lilly-modified-COVID-19-purchase-agreement-for-bamlanivimab-alone-with-the-U-S-government-and-is-focusing-on-supply-of-bamlanivimab-and-etesevimab-together,2021-04-12,commercialized drug update
Lilly Presents New Data on Retevmo® (selpercatinib) in Advanced RET Fusion-Positive Gastrointestinal and Other Cancers at 2021 American Association for Cancer Research (AACR) Annual Meeting,https://lilly.mediaroom.com/2021-04-11-Lilly-Presents-New-Data-on-Retevmo-R-selpercatinib-in-Advanced-RET-Fusion-Positive-Gastrointestinal-and-Other-Cancers-at-2021-American-Association-for-Cancer-Research-AACR-Annual-Meeting,2021-04-11,clinical trial update
Lilly and Incyte announce results from the Phase 3 COV-BARRIER study of baricitinib in hospitalized COVID-19 patients,https://lilly.mediaroom.com/2021-04-08-Lilly-and-Incyte-announce-results-from-the-Phase-3-COV-BARRIER-study-of-baricitinib-in-hospitalized-COVID-19-patients,2021-04-08,clinical trial update
Lilly and Incyte communicate review extension of supplemental New Drug Application for baricitinib for the treatment of moderate to severe atopic dermatitis,https://lilly.mediaroom.com/2021-04-06-Lilly-and-Incyte-communicate-review-extension-of-supplemental-New-Drug-Application-for-baricitinib-for-the-treatment-of-moderate-to-severe-atopic-dermatitis,2021-04-06,regulatory approval
Lilly Confirms Date and Conference Call for First-Quarter 2021 Financial Results Announcement,https://lilly.mediaroom.com/2021-04-06-Lilly-Confirms-Date-and-Conference-Call-for-First-Quarter-2021-Financial-Results-Announcement,2021-04-06,financial news
"Lilly to Host Sustainability Webcast to Provide Overview of Environmental, Social and Governance (ESG) Efforts",https://lilly.mediaroom.com/2021-04-01-Lilly-to-Host-Sustainability-Webcast-to-Provide-Overview-of-Environmental-Social-and-Governance-ESG-Efforts,2021-04-01,corporate social responsibility
Survey reveals healthcare professionals believe greater collaboration is needed to improve patient outcomes in diabetes care,https://lilly.mediaroom.com/2021-03-31-Survey-reveals-healthcare-professionals-believe-greater-collaboration-is-needed-to-improve-patient-outcomes-in-diabetes-care,2021-03-31,commercialized drug update
"Lilly, Vir Biotechnology and GSK Announce Positive Topline Data from the Phase 2 BLAZE-4 Trial Evaluating Bamlanivimab with VIR-7831 in Low-Risk Adults with COVID-19",https://lilly.mediaroom.com/2021-03-29-Lilly-Vir-Biotechnology-and-GSK-Announce-Positive-Topline-Data-from-the-Phase-2-BLAZE-4-Trial-Evaluating-Bamlanivimab-with-VIR-7831-in-Low-Risk-Adults-with-COVID-19,2021-03-29,clinical trial update
Joint FDA Advisory Committee Votes on Application for Tanezumab for the Treatment of Osteoarthritis Pain,https://lilly.mediaroom.com/index.php?s=9042&item=138180,2021-03-25,regulatory approval
Lilly Presents Patient-Reported Outcomes from the Positive Phase 3 monarchE Trial for Verzenio® at St. Gallen Virtual Congress 2021,https://lilly.mediaroom.com/2021-03-17-Lilly-Presents-Patient-Reported-Outcomes-from-the-Positive-Phase-3-monarchE-Trial-for-Verzenio-R-at-St-Gallen-Virtual-Congress-2021,2021-03-17,clinical trial update
Lilly's Mirikizumab Helps Patients Achieve Clinical Remission and Improves Symptoms in Adults with Ulcerative Colitis in 12-Week Phase 3 Induction Study,https://lilly.mediaroom.com/2021-03-16-Lillys-Mirikizumab-Helps-Patients-Achieve-Clinical-Remission-and-Improves-Symptoms-in-Adults-with-Ulcerative-Colitis-in-12-Week-Phase-3-Induction-Study,2021-03-16,clinical trial update
Lilly's donanemab slowed Alzheimer's disease progression in Phase 2 trial: full data presented at AD/PD™ 2021 and published in NEJM,https://lilly.mediaroom.com/2021-03-13-Lillys-donanemab-slowed-Alzheimers-disease-progression-in-Phase-2-trial-full-data-presented-at-AD-PD-TM-2021-and-published-in-NEJM,2021-03-13,clinical trial update
Lilly Announces Details of Presentations at 2021 American Association for Cancer Research (AACR),https://lilly.mediaroom.com/2021-03-10-Lilly-Announces-Details-of-Presentations-at-2021-American-Association-for-Cancer-Research-AACR,2021-03-10,clinical trial update
Lilly's bamlanivimab and etesevimab together reduced hospitalizations and death in Phase 3 trial for early COVID-19,https://lilly.mediaroom.com/2021-03-10-Lillys-bamlanivimab-and-etesevimab-together-reduced-hospitalizations-and-death-in-Phase-3-trial-for-early-COVID-19,2021-03-10,clinical trial update
Data from Lilly at International Conference on Alzheimer's & Parkinson Diseases 2021™ (AD/PD™ 2021) to Showcase Clinical Advances in Alzheimer's Disease Research,https://lilly.mediaroom.com/2021-03-09-Data-from-Lilly-at-International-Conference-on-Alzheimers-Parkinson-Diseases-2021-TM-AD-PD-TM-2021-to-Showcase-Clinical-Advances-in-Alzheimers-Disease-Research,2021-03-09,clinical trial update
Lilly Announces Leadership Transitions in Manufacturing and Ethics and Compliance Organizations,https://lilly.mediaroom.com/2021-03-09-Lilly-Announces-Leadership-Transitions-in-Manufacturing-and-Ethics-and-Compliance-Organizations,2021-03-09,management update
Lilly and Biolojic Design Announce Research Collaboration to Discover and Develop Antibody Therapies for Diabetes,https://lilly.mediaroom.com/2021-03-08-Lilly-and-Biolojic-Design-Announce-Research-Collaboration-to-Discover-and-Develop-Antibody-Therapies-for-Diabetes,2021-03-08,research collaboration
Lilly to Participate in Barclays Global Healthcare Conference,https://lilly.mediaroom.com/2021-03-08-Lilly-to-Participate-in-Barclays-Global-Healthcare-Conference,2021-03-08,financial news
EMA issues advice on Lilly's bamlanivimab (LY-CoV555) alone and administered together with etesevimab (LY-CoV016) for the treatment of confirmed COVID-19 in the European Union,https://lilly.mediaroom.com/2021-03-05-EMA-issues-advice-on-Lillys-bamlanivimab-LY-CoV555-alone-and-administered-together-with-etesevimab-LY-CoV016-for-the-treatment-of-confirmed-COVID-19-in-the-European-Union,2021-03-05,regulatory approval
Loxo Oncology at Lilly Announces Publication of Pirtobrutinib (LOXO-305) Phase 1/2 Data in The Lancet,https://lilly.mediaroom.com/2021-03-05-Loxo-Oncology-at-Lilly-Announces-Publication-of-Pirtobrutinib-LOXO-305-Phase-1-2-Data-in-The-Lancet,2021-03-05,clinical trial update
Tirzepatide achieved superior A1C and body weight reductions across all three doses compared to injectable semaglutide in adults with type 2 diabetes,https://lilly.mediaroom.com/2021-03-04-Tirzepatide-achieved-superior-A1C-and-body-weight-reductions-across-all-three-doses-compared-to-injectable-semaglutide-in-adults-with-type-2-diabetes,2021-03-04,clinical trial update
Baricitinib is First JAK-Inhibitor to Demonstrate Hair Regrowth in Phase 3 Alopecia Areata (AA) Trial,https://lilly.mediaroom.com/2021-03-03-Baricitinib-is-First-JAK-Inhibitor-to-Demonstrate-Hair-Regrowth-in-Phase-3-Alopecia-Areata-AA-Trial,2021-03-03,clinical trial update
Lilly announces additional doses of neutralizing antibody therapy purchased by U.S. government to treat COVID-19,https://lilly.mediaroom.com/2021-02-26-Lilly-announces-additional-doses-of-neutralizing-antibody-therapy-purchased-by-U-S-government-to-treat-COVID-19,2021-02-26,commercialized drug update
Welldoc and Lilly collaborate to integrate BlueStar® app capabilities into Lilly's connected insulin solutions,https://lilly.mediaroom.com/2021-02-25-Welldoc-and-Lilly-collaborate-to-integrate-BlueStar-R-app-capabilities-into-Lillys-connected-insulin-solutions,2021-02-25,commercialized drug update
Lilly to Participate in Cowen Health Care Conference,https://lilly.mediaroom.com/2021-02-24-Lilly-to-Participate-in-Cowen-Health-Care-Conference,2021-02-24,financial news
Lilly and Rigel Enter Strategic Collaboration to Develop RIPK1 Inhibitors for the Potential Treatment of Immunological and Neurodegenerative Diseases,https://lilly.mediaroom.com/2021-02-18-Lilly-and-Rigel-Enter-Strategic-Collaboration-to-Develop-RIPK1-Inhibitors-for-the-Potential-Treatment-of-Immunological-and-Neurodegenerative-Diseases,2021-02-18,research collaboration
Tirzepatide significantly reduced A1C and body weight in people with type 2 diabetes in two phase 3 trials from Lilly's SURPASS program,https://lilly.mediaroom.com/2021-02-17-Tirzepatide-significantly-reduced-A1C-and-body-weight-in-people-with-type-2-diabetes-in-two-phase-3-trials-from-Lillys-SURPASS-program,2021-02-17,clinical trial update
Kimberly H. Johnson Elected to Lilly Board of Directors,https://lilly.mediaroom.com/2021-02-17-Kimberly-H-Johnson-Elected-to-Lilly-Board-of-Directors,2021-02-17,management update
Lilly To Participate in SVB Leerink Global Healthcare Conference,https://lilly.mediaroom.com/2021-02-11-Lilly-To-Participate-in-SVB-Leerink-Global-Healthcare-Conference,2021-02-11,financial news
Lilly's bamlanivimab (LY-CoV555) administered with etesevimab (LY-CoV016) receives FDA emergency use authorization for COVID-19,https://lilly.mediaroom.com/2021-02-09-Lillys-bamlanivimab-LY-CoV555-administered-with-etesevimab-LY-CoV016-receives-FDA-emergency-use-authorization-for-COVID-19,2021-02-09,regulatory approval
Lilly Appoints Anat Ashkenazi Chief Financial Officer,https://lilly.mediaroom.com/2021-02-09-Lilly-Appoints-Anat-Ashkenazi-Chief-Financial-Officer,2021-02-09,management update
Lilly Announces Webcast to Provide Alzheimer's Disease Update at AD/PD Conference,https://lilly.mediaroom.com/2021-02-04-Lilly-Announces-Webcast-to-Provide-Alzheimers-Disease-Update-at-AD-PD-Conference,2021-02-04,clinical trial update
Lilly to Participate in Guggenheim Healthcare Talks 2021 Oncology Day,https://lilly.mediaroom.com/2021-02-03-Lilly-to-Participate-in-Guggenheim-Healthcare-Talks-2021-Oncology-Day,2021-02-03,financial news
Lilly Partners with Area Health Systems to Help Enable Access to Important Antibody Infusion Therapies for COVID-19 Patients,https://lilly.mediaroom.com/2021-02-01-Lilly-Partners-with-Area-Health-Systems-to-Help-Enable-Access-to-Important-Antibody-Infusion-Therapies-for-COVID-19-Patients,2021-02-01,commercialized drug update
Lilly Reports Strong Fourth-Quarter and Full-Year 2020 Financial Results,https://lilly.mediaroom.com/2021-01-29-Lilly-Reports-Strong-Fourth-Quarter-and-Full-Year-2020-Financial-Results,2021-01-29,financial news
Lilly and Asahi Kasei Pharma Announce License Agreement for Chronic Pain Drug Candidate,https://lilly.mediaroom.com/2021-01-28-Lilly-and-Asahi-Kasei-Pharma-Announce-License-Agreement-for-Chronic-Pain-Drug-Candidate,2021-01-28,research collaboration
"Lilly, Vir Biotechnology and GSK announce first patient dosed in expanded BLAZE-4 trial evaluating bamlanivimab (LY-CoV555) with VIR-7831 (GSK4182136) for COVID-19",https://lilly.mediaroom.com/2021-01-27-Lilly-Vir-Biotechnology-and-GSK-announce-first-patient-dosed-in-expanded-BLAZE-4-trial-evaluating-bamlanivimab-LY-CoV555-with-VIR-7831-GSK4182136-for-COVID-19,2021-01-27,clinical trial update
New data show treatment with Lilly's neutralizing antibodies bamlanivimab (LY-CoV555) and etesevimab (LY-CoV016) together reduced risk of COVID-19 hospitalizations and death  by 70 percent,https://lilly.mediaroom.com/2021-01-26-New-data-show-treatment-with-Lillys-neutralizing-antibodies-bamlanivimab-LY-CoV555-and-etesevimab-LY-CoV016-together-reduced-risk-of-COVID-19-hospitalizations-and-death-by-70-percent,2021-01-26,clinical trial update
Lilly Completes Acquisition of Prevail Therapeutics,https://lilly.mediaroom.com/2021-01-22-Lilly-Completes-Acquisition-of-Prevail-Therapeutics,2021-01-22,management update
"Lilly's neutralizing antibody bamlanivimab (LY-CoV555) prevented COVID-19 at nursing homes in the BLAZE-2 trial, reducing risk by up to 80 percent for residents",https://lilly.mediaroom.com/2021-01-21-Lillys-neutralizing-antibody-bamlanivimab-LY-CoV555-prevented-COVID-19-at-nursing-homes-in-the-BLAZE-2-trial-reducing-risk-by-up-to-80-percent-for-residents,2021-01-21,clinical trial update
Lilly and Merus NV Announce Collaboration to Discover Novel T-Cell Re-Directing Bispecific Antibodies,https://lilly.mediaroom.com/2021-01-19-Lilly-and-Merus-NV-Announce-Collaboration-to-Discover-Novel-T-Cell-Re-Directing-Bispecific-Antibodies,2021-01-19,research collaboration
Lilly Confirms Date and Conference Call for Fourth-Quarter 2020 Financial Results Announcement,https://lilly.mediaroom.com/2021-01-15-Lilly-Confirms-Date-and-Conference-Call-for-Fourth-Quarter-2020-Financial-Results-Announcement,2021-01-15,financial news
Lilly Announces $30 Million Limited Partner Investment in Unseen Capital Health Fund,https://lilly.mediaroom.com/2021-01-15-Lilly-Announces-30-Million-Limited-Partner-Investment-in-Unseen-Capital-Health-Fund,2021-01-15,financial news
Gabrielle Sulzberger Elected to Lilly Board of Directors,https://lilly.mediaroom.com/2021-01-14-Gabrielle-Sulzberger-Elected-to-Lilly-Board-of-Directors,2021-01-14,management update
US FDA accepts supplemental New Drug Application for Jardiance® (empagliflozin) for adults with heart failure with reduced ejection fraction,https://lilly.mediaroom.com/2021-01-11-US-FDA-accepts-supplemental-New-Drug-Application-for-Jardiance-R-empagliflozin-for-adults-with-heart-failure-with-reduced-ejection-fraction,2021-01-11,regulatory approval
Lilly's Donanemab Slows Clinical Decline of Alzheimer's Disease in Positive Phase 2 Trial,https://lilly.mediaroom.com/2021-01-11-Lillys-Donanemab-Slows-Clinical-Decline-of-Alzheimers-Disease-in-Positive-Phase-2-Trial,2021-01-11,clinical trial update
Lilly to Participate in J.P. Morgan Healthcare Conference,https://lilly.mediaroom.com/2021-01-04-Lilly-to-Participate-in-J-P-Morgan-Healthcare-Conference,2021-01-04,financial news
Lilly to begin pragmatic study of neutralizing antibody bamlanivimab (LY-CoV555) for COVID-19 in New Mexico,https://lilly.mediaroom.com/2020-12-18-Lilly-to-begin-pragmatic-study-of-neutralizing-antibody-bamlanivimab-LY-CoV555-for-COVID-19-in-New-Mexico,2020-12-18T00:00:00,clinical trial update
"Lilly Announces 2021 Financial Guidance, Updates 2020 Guidance",https://lilly.mediaroom.com/2020-12-15-Lilly-Announces-2021-Financial-Guidance-Updates-2020-Guidance,2020-12-15T00:00:00,financial news
Lilly Announces Agreement to Acquire Prevail Therapeutics,https://lilly.mediaroom.com/2020-12-15-Lilly-Announces-Agreement-to-Acquire-Prevail-Therapeutics,2020-12-15T00:00:00,management update
Lilly Announces 15 Percent Dividend Increase,https://lilly.mediaroom.com/2020-12-14-Lilly-Announces-15-Percent-Dividend-Increase,2020-12-14T00:00:00,financial news
Lilly announces opening of patient enrollment for New IDEAS: Imaging Dementia - Evidence for Amyloid Scanning study,https://lilly.mediaroom.com/2020-12-14-Lilly-announces-opening-of-patient-enrollment-for-New-IDEAS-Imaging-Dementia-Evidence-for-Amyloid-Scanning-study,2020-12-14T00:00:00,clinical trial update
Data from ACTT-2 Trial of Baricitinib in Hospitalized COVID-19 Patients Supportive of the EUA Published in New England Journal of Medicine,https://lilly.mediaroom.com/2020-12-11-Data-from-ACTT-2-Trial-of-Baricitinib-in-Hospitalized-COVID-19-Patients-Supportive-of-the-EUA-Published-in-New-England-Journal-of-Medicine,2020-12-11T00:00:00,clinical trial update
Lilly Presents Positive Primary Outcome Data from monarchE that Builds on Previous Definitive Analysis for Verzenio®,https://lilly.mediaroom.com/2020-12-09-Lilly-Presents-Positive-Primary-Outcome-Data-from-monarchE-that-Builds-on-Previous-Definitive-Analysis-for-Verzenio-R,2020-12-09T00:00:00,clinical trial update
Lilly's tirzepatide significantly reduced A1C and body weight in people with type 2 diabetes,https://lilly.mediaroom.com/2020-12-09-Lillys-tirzepatide-significantly-reduced-A1C-and-body-weight-in-people-with-type-2-diabetes,2020-12-09T00:00:00,clinical trial update
Lilly Confirms Date and Conference Call for 2021 Financial Guidance Announcement,https://lilly.mediaroom.com/2020-12-08-Lilly-Confirms-Date-and-Conference-Call-for-2021-Financial-Guidance-Announcement,2020-12-08T00:00:00,financial news
Loxo Oncology at Lilly Announces Updated Data from the Phase 1/2 BRUIN Clinical Trial for LOXO-305 in Chronic Lymphocytic Leukemia and Small Lymphocytic Lymphoma at the American Society of Hematology Annual Meeting,https://lilly.mediaroom.com/2020-12-07-Loxo-Oncology-at-Lilly-Announces-Updated-Data-from-the-Phase-1-2-BRUIN-Clinical-Trial-for-LOXO-305-in-Chronic-Lymphocytic-Leukemia-and-Small-Lymphocytic-Lymphoma-at-the-American-Society-of-Hematology-Annual-Meeting,2020-12-07T00:00:00,clinical trial update
Loxo Oncology at Lilly Announces Updated Data from the Phase 1/2 BRUIN Clinical Trial for LOXO-305 in Mantle Cell Lymphoma and Non-Hodgkin Lymphomas at the American Society of Hematology (ASH) Annual Meeting,https://lilly.mediaroom.com/2020-12-05-Loxo-Oncology-at-Lilly-Announces-Updated-Data-from-the-Phase-1-2-BRUIN-Clinical-Trial-for-LOXO-305-in-Mantle-Cell-Lymphoma-and-Non-Hodgkin-Lymphomas-at-the-American-Society-of-Hematology-ASH-Annual-Meeting,2020-12-05T00:00:00,clinical trial update
Lilly and UnitedHealth Group partner on pragmatic study of neutralizing antibody bamlanivimab (LY-CoV555) for COVID-19,https://lilly.mediaroom.com/2020-12-04-Lilly-and-UnitedHealth-Group-partner-on-pragmatic-study-of-neutralizing-antibody-bamlanivimab-LY-CoV555-for-COVID-19,2020-12-04T00:00:00,clinical trial update
"Lilly announces 650,000 additional doses of neutralizing antibody bamlanivimab (LY-CoV555) purchased by U.S. government to treat COVID-19",https://lilly.mediaroom.com/2020-12-02-Lilly-announces-650-000-additional-doses-of-neutralizing-antibody-bamlanivimab-LY-CoV555-purchased-by-U-S-government-to-treat-COVID-19,2020-12-02T00:00:00,commercialized drug update
Lilly to Participate in Evercore ISI 3rd Annual HealthCONx Conference,https://lilly.mediaroom.com/2020-11-24-Lilly-to-Participate-in-Evercore-ISI-3rd-Annual-HealthCONx-Conference,2020-11-24T00:00:00,management update
Lilly's neutralizing antibody bamlanivimab (LY-CoV555) receives interim authorization from Health Canada as a treatment for COVID-19,https://lilly.mediaroom.com/2020-11-20-Lillys-neutralizing-antibody-bamlanivimab-LY-CoV555-receives-interim-authorization-from-Health-Canada-as-a-treatment-for-COVID-19,2020-11-20T00:00:00,regulatory approval
Lilly and Precision BioSciences Announce Genome Editing Research Collaboration and License Agreement,https://lilly.mediaroom.com/2020-11-20-Lilly-and-Precision-BioSciences-Announce-Genome-Editing-Research-Collaboration-and-License-Agreement,2020-11-20T00:00:00,management update
Baricitinib Receives Emergency Use Authorization from the FDA for the Treatment of Hospitalized Patients with COVID-19,https://lilly.mediaroom.com/2020-11-19-Baricitinib-Receives-Emergency-Use-Authorization-from-the-FDA-for-the-Treatment-of-Hospitalized-Patients-with-COVID-19,2020-11-19T00:00:00,regulatory approval
Lilly and Ypsomed collaborate to advance an automated insulin delivery system for people with diabetes,https://lilly.mediaroom.com/2020-11-19-Lilly-and-Ypsomed-collaborate-to-advance-an-automated-insulin-delivery-system-for-people-with-diabetes,2020-11-19T00:00:00,management update
Jardiance® reduced the risk of first plus recurrent cardiovascular events in adults with type 2 diabetes and established cardiovascular disease in new analysis from the EMPA-REG OUTCOME® trial,https://lilly.mediaroom.com/2020-11-18-Jardiance-R-reduced-the-risk-of-first-plus-recurrent-cardiovascular-events-in-adults-with-type-2-diabetes-and-established-cardiovascular-disease-in-new-analysis-from-the-EMPA-REG-OUTCOME-R-trial,2020-11-18T00:00:00,clinical trial update
Lilly to Participate in Wolfe Research Virtual Healthcare Conference,https://lilly.mediaroom.com/2020-11-12-Lilly-to-Participate-in-Wolfe-Research-Virtual-Healthcare-Conference,2020-11-12T00:00:00,management update
Lilly to Participate in Bernstein Operational Decisions Conference,https://lilly.mediaroom.com/2020-11-12-Lilly-to-Participate-in-Bernstein-Operational-Decisions-Conference,2020-11-12T00:00:00,management update
Lilly Announces Webcast to Provide an Overview of Tirzepatide Phase 3 clinical program,https://lilly.mediaroom.com/2020-11-11-Lilly-Announces-Webcast-to-Provide-an-Overview-of-Tirzepatide-Phase-3-clinical-program,2020-11-11T00:00:00,clinical trial update
Lilly's neutralizing antibody bamlanivimab (LY-CoV555) receives FDA emergency use authorization for the treatment of recently diagnosed COVID-19,https://lilly.mediaroom.com/2020-11-09-Lillys-neutralizing-antibody-bamlanivimab-LY-CoV555-receives-FDA-emergency-use-authorization-for-the-treatment-of-recently-diagnosed-COVID-19,2020-11-09T00:00:00,regulatory approval
Loxo Oncology at Lilly Announces Details of LOXO-305 Presentations at the 2020 American Society of Hematology (ASH) Annual Meeting,https://lilly.mediaroom.com/2020-11-05-Loxo-Oncology-at-Lilly-Announces-Details-of-LOXO-305-Presentations-at-the-2020-American-Society-of-Hematology-ASH-Annual-Meeting,2020-11-05T00:00:00,clinical trial update
Aarti Shah to Retire as Lilly Chief Information and Digital Officer,https://lilly.mediaroom.com/2020-11-05-Aarti-Shah-to-Retire-as-Lilly-Chief-Information-and-Digital-Officer,2020-11-05T00:00:00,management update
ACR 2020: Lilly and Incyte Highlight Positive Data for Olumiant® in Rheumatoid Arthritis,https://lilly.mediaroom.com/2020-11-02-ACR-2020-Lilly-and-Incyte-Highlight-Positive-Data-for-Olumiant-R-in-Rheumatoid-Arthritis,2020-11-02T00:00:00,clinical trial update
EADV 2020: Lilly and Incyte Showcase New Data for Baricitinib for the Treatment of Moderate to Severe Atopic Dermatitis,https://lilly.mediaroom.com/2020-10-31-EADV-2020-Lilly-and-Incyte-Showcase-New-Data-for-Baricitinib-for-the-Treatment-of-Moderate-to-Severe-Atopic-Dermatitis,2020-10-31T00:00:00,clinical trial update
Fall Clinical Dermatology 2020: Lilly and Incyte Showcase Positive New Data for Baricitinib in Adult Patients with Alopecia Areata,https://lilly.mediaroom.com/2020-10-30-Fall-Clinical-Dermatology-2020-Lilly-and-Incyte-Showcase-Positive-New-Data-for-Baricitinib-in-Adult-Patients-with-Alopecia-Areata,2020-10-30T00:00:00,clinical trial update
New Data at EADV 2020 Confirm Taltz® (ixekizumab) Demonstrates Sustained Long-Term Efficacy in Patients with Psoriasis and Psoriatic Arthritis,https://lilly.mediaroom.com/2020-10-29-New-Data-at-EADV-2020-Confirm-Taltz-R-ixekizumab-Demonstrates-Sustained-Long-Term-Efficacy-in-Patients-with-Psoriasis-and-Psoriatic-Arthritis,2020-10-29T00:00:00,clinical trial update
Data for Lilly's bamlanivimab (LY-CoV555) in COVID-19 outpatients published in New England Journal of Medicine,https://lilly.mediaroom.com/2020-10-28-Data-for-Lillys-bamlanivimab-LY-CoV555-in-COVID-19-outpatients-published-in-New-England-Journal-of-Medicine,2020-10-28T00:00:00,clinical trial update
"Lilly announces agreement with U.S. government to supply 300,000 vials of investigational neutralizing antibody bamlanivimab (LY-CoV555) in an effort to fight COVID-19",https://lilly.mediaroom.com/2020-10-28-Lilly-announces-agreement-with-U-S-government-to-supply-300-000-vials-of-investigational-neutralizing-antibody-bamlanivimab-LY-CoV555-in-an-effort-to-fight-COVID-19,2020-10-28T00:00:00,COVID-19
"Lilly Reports Third-Quarter Financial Results, Updates Guidance",https://lilly.mediaroom.com/2020-10-27-Lilly-Reports-Third-Quarter-Financial-Results-Updates-Guidance,2020-10-27T00:00:00,financial news
New Jardiance® findings showed improved cardio-renal outcomes in adults with heart failure with reduced ejection fraction regardless of chronic kidney disease status,https://lilly.mediaroom.com/2020-10-23-New-Jardiance-R-findings-showed-improved-cardio-renal-outcomes-in-adults-with-heart-failure-with-reduced-ejection-fraction-regardless-of-chronic-kidney-disease-status,2020-10-23T00:00:00,clinical trial update
Lilly Declares Fourth-Quarter 2020 Dividend,https://lilly.mediaroom.com/2020-10-19-Lilly-Declares-Fourth-Quarter-2020-Dividend,2020-10-19T00:00:00,financial news
Lilly Announces Agreement to Acquire Disarm Therapeutics,https://lilly.mediaroom.com/2020-10-15-Lilly-Announces-Agreement-to-Acquire-Disarm-Therapeutics,2020-10-15T00:00:00,management update
